Actual Weight,Age,Gender,Duration,Heart Rate,BMI,Calories Burn
58.7253541,43,1,59,108,19.09399718,344.712567
86.58468232,29,1,23,137,24.93561004,237.6189713
100.4090798,40,1,31,170,20.03404579,192.364994
75.91369081,29,1,58,160,21.51597702,471.6148446
74.96073161,36,2,58,131,33.71839827,280.455236
65.80857826,26,2,59,107,24.40223101,474.2340328
68.3741302,46,2,45,141,28.94278738,184.4730934
53.69455335,22,1,42,109,26.34117322,137.7745595
97.80677203,44,2,31,121,27.51271829,414.4423123
98.57887801,44,1,40,106,28.42239194,439.2877189
74.43379193,28,1,28,100,28.59196993,152.3731861
84.64565117,52,1,48,126,27.55570647,313.1435338
82.52383881,26,2,32,109,19.39886868,376.4953334
94.61001335,35,1,30,141,22.85568356,448.9890478
53.24650478,56,1,20,176,29.78677836,293.0344535
90.220902,38,2,22,105,21.34916053,233.122857
57.12792775,23,2,43,167,31.33151701,151.5991295
62.26845357,27,2,23,104,22.51498621,246.0202278
96.4338872,50,2,36,178,24.54884642,295.1513244
70.97223588,23,1,25,170,18.94521484,119.6067548
69.18487084,54,1,23,177,23.62638167,418.2618341
75.59689133,38,2,51,151,26.50197594,419.7180341
74.84338458,45,1,26,154,24.49874184,237.1214052
83.66405641,19,2,55,175,19.49576172,488.9969371
69.31447707,60,1,37,133,30.15399805,485.0860445
81.14219998,60,1,56,111,25.12063694,185.5255732
72.99273153,56,1,51,162,22.66285542,165.9993912
88.61938842,53,1,55,176,26.06325689,312.9282633
96.36457188,52,2,35,168,20.68000992,310.7992823
75.08330305,24,2,26,102,32.39776582,194.9421322
88.22157221,42,1,29,153,23.19780894,491.9044704
54.81757182,19,1,30,136,26.48644482,334.6332176
51.86215132,26,1,33,133,33.52926921,458.8810485
75.38185875,49,2,56,175,23.94210442,221.3818281
93.34441029,51,2,27,129,22.29424576,325.8452919
91.8210386,18,1,55,159,19.57181441,271.7984607
87.46190442,35,2,54,131,32.33269169,218.1117723
94.37463386,54,1,31,158,33.27434395,372.581496
95.911693,49,2,54,107,27.17379536,479.8325592
48.40048431,56,1,31,123,22.68855345,394.1783809
95.56601888,24,2,21,152,30.9707873,444.2549306
47.45277461,37,2,36,166,22.99728844,317.3206578
96.36381065,20,2,33,172,32.29393205,294.440263
78.27247592,51,2,40,145,25.56755187,336.160237
94.01242775,21,1,24,126,33.44114105,179.1368748
55.78219929,31,2,35,166,20.54830706,241.2112347
64.57042377,38,2,30,114,28.01156596,468.6631805
78.20786746,25,2,31,144,31.51282138,370.6934327
63.56491265,18,1,29,130,19.24520096,235.4808427
69.05311312,27,2,34,155,25.57548596,497.6911217
67.17188522,52,2,45,102,33.81707437,461.5139356
101.0450295,49,1,27,165,31.14741497,358.1260719
79.41729076,48,1,35,119,34.16084238,420.185107
66.77762847,58,2,43,136,27.66865811,247.3177278
62.54535184,60,1,37,171,22.59039568,304.6376978
73.95241722,42,1,25,113,20.31656797,485.9618233
93.46029553,28,2,23,141,28.69268691,452.3517684
60.11646252,48,1,47,123,25.2372257,430.4024765
77.88313682,51,2,41,171,20.45067266,283.3606445
83.47986826,53,2,34,117,33.34423973,212.742105
65.71073511,25,2,47,110,34.38153041,497.8515018
67.73405712,31,1,45,160,26.13938514,390.1075923
68.24753501,34,1,21,159,26.5913335,214.5143714
100.3214275,43,1,55,173,28.1726826,188.6152102
73.90294643,22,1,58,116,20.81564035,122.6847362
102.5759785,40,1,52,107,30.199875,259.0072069
65.9868247,24,1,32,136,32.38559416,258.7209122
86.9147589,59,2,21,179,30.79285681,154.7629008
94.72751555,53,2,42,120,19.17657562,282.6603086
99.44447884,25,2,36,103,20.53391978,262.1380834
74.53645217,24,1,23,110,21.69213114,489.7061081
72.94929275,19,2,33,105,22.79244181,308.560274
92.63114444,44,1,44,146,21.4929567,303.4398397
67.15173698,48,2,42,104,22.05978155,242.4507635
73.94830679,60,1,40,159,26.40999771,224.3531034
91.02035846,52,2,34,142,22.55585982,387.9751554
58.12264191,60,1,54,136,34.26105261,240.2690206
91.80876937,45,2,34,113,21.72348561,324.107922
76.758792,30,2,50,129,29.00556556,126.1531014
76.49065871,35,2,37,171,29.8985682,145.840523
51.61450441,25,1,38,110,33.82190219,118.6470115
87.63950887,59,2,35,126,34.00291981,279.5525288
47.25295118,44,1,57,180,22.89634691,114.0978791
51.0539001,38,1,29,120,29.2261896,323.1393326
67.68934097,41,1,23,115,31.7652518,299.4536977
88.015325,50,2,53,119,28.98058516,433.6218435
77.49636925,25,2,49,173,24.50330969,131.4758952
91.84575014,25,1,26,102,24.95522302,238.3390773
93.55516577,53,2,54,151,30.97390197,445.9066828
59.79740766,28,2,34,146,24.64626143,250.6072627
69.53764157,31,2,45,155,30.90135908,319.6223011
90.47551048,48,2,41,117,19.25112935,191.1171928
90.25399127,55,1,52,135,31.22855908,363.3425898
52.53937694,39,2,39,100,24.48579821,222.4347461
93.67878248,42,1,51,143,18.54234137,213.921272
87.88988989,48,2,59,179,33.29581566,194.7017851
55.78997996,34,2,60,151,34.98571687,254.4716117
63.66141161,20,1,27,175,26.43131346,331.535759
55.34159526,48,1,51,139,21.32289277,255.1511815
95.85150615,32,1,48,132,26.33741437,168.4553504
97.51100213,41,2,44,163,20.95288539,388.0302215
83.59971205,28,2,36,100,22.69986994,327.7262024
60.26897653,54,2,25,130,23.98040468,415.060294
100.6622709,59,2,34,161,29.72536235,385.1856873
81.75602055,60,2,45,125,21.77943765,181.9180309
86.62404938,33,1,28,108,25.62145083,308.1344965
79.26890552,39,1,53,143,34.1228394,417.0429093
62.93323959,57,1,34,107,26.50494475,308.5380208
80.72214674,21,2,29,180,25.490055,403.6280814
88.43255009,40,1,44,167,32.2979395,454.6685624
55.12313268,41,2,25,144,22.99997405,286.4576245
53.91204673,44,2,32,108,25.09384749,390.9885057
95.23066175,19,2,58,148,33.92163942,310.270577
93.79851035,48,1,45,164,29.80356061,362.8638865
73.94803631,18,1,34,116,25.23060779,322.4907182
98.47403214,28,2,54,159,34.63480035,441.4491581
63.89765467,37,2,44,122,23.17639498,159.1317833
70.08391828,38,2,54,104,32.17548469,493.7813433
70.50374018,22,1,49,120,30.93797691,216.1592428
70.23640316,58,2,28,160,21.5512308,326.532619
65.25413296,24,1,44,137,22.96582098,455.2579295
79.01064398,60,1,49,178,24.99600087,460.995065
80.535058,59,2,25,103,25.16837564,459.8698899
58.08897521,40,1,22,180,31.57757632,440.2043132
70.7713874,57,1,27,132,20.87132541,278.1967269
52.05841484,29,2,53,120,33.58432215,161.6621582
77.41519775,35,2,34,152,31.73631604,496.1194256
55.41210375,21,2,26,117,21.56606221,312.1965692
55.32812567,19,2,59,102,20.74087439,289.5039568
58.25794246,31,1,39,158,34.13992,451.3558735
51.10745895,35,1,30,151,33.41957239,205.4822903
72.49935442,48,2,58,168,32.95397849,228.9977038
98.99602467,51,1,36,166,33.08167402,412.8717973
62.93773009,60,1,60,140,25.50366824,125.3188633
82.90077002,18,2,56,107,31.49407517,332.2157903
70.98652946,54,2,24,112,18.58827479,170.3770551
61.05276,35,1,22,176,33.03941552,480.8794249
60.27206231,19,2,55,141,34.4811694,458.836108
55.00439332,40,1,20,138,23.40905355,152.0253587
71.43576989,57,1,38,170,23.16198917,202.6962407
70.57669883,45,1,25,159,34.53310207,340.7412607
53.64369787,58,1,41,113,34.80267975,181.6505208
90.29951198,55,2,56,159,33.97005736,296.237181
87.17224165,43,1,27,126,30.8375631,414.0052653
82.31624701,25,2,60,169,18.59892834,365.7079677
49.79118232,31,2,28,177,21.83482571,348.0929836
90.26654198,22,1,59,138,22.48202902,456.5835377
74.50439035,30,1,22,108,28.55221574,215.5900112
57.63360856,59,2,40,154,19.34307393,249.0236668
92.97289312,49,2,40,123,22.49851017,278.6110562
79.548377,21,1,42,176,31.17042026,265.2251986
89.10269181,23,1,20,163,27.98404912,455.903897
49.46376539,52,1,42,103,26.71492286,422.8064437
94.53201313,52,2,41,123,24.96293481,446.3728861
50.81730665,41,1,31,139,24.54790438,428.4618685
95.00903929,30,1,49,179,23.51175625,166.7512424
83.17303177,26,2,57,143,28.82431738,160.8038414
68.49501401,50,2,38,173,29.107554,310.7268313
76.17260938,44,1,56,157,30.38884623,184.5605075
63.89690295,19,2,20,112,34.31492756,471.515755
84.85824043,22,1,59,162,29.08226346,490.9832922
94.58201652,21,1,35,111,23.18880761,216.548184
61.21898835,30,2,37,133,29.73208603,330.849155
95.33283953,42,2,22,137,28.21130926,339.3830995
62.78126409,36,2,24,149,25.24085672,151.461179
75.71544404,30,1,56,122,19.54459704,306.5809613
64.59699077,56,2,46,170,19.97470835,254.7415239
68.78811679,37,1,50,135,25.45210618,285.6125742
56.05930883,31,2,53,119,34.63148137,413.4908856
71.24835918,41,2,55,126,24.50260017,483.5791915
89.91824843,53,2,35,161,19.18158969,405.6742994
88.50337847,43,2,34,108,28.29871048,180.1020082
73.55545085,19,2,42,179,27.56666752,491.1956175
90.04297324,35,1,46,175,30.00699053,231.7764398
49.77671281,23,1,52,172,31.62463111,120.2328577
57.77895327,47,1,36,157,29.66816308,178.690855
85.75016112,25,1,22,170,29.36377752,421.9922433
48.34034898,53,2,50,107,33.7985402,231.7819505
51.15406525,45,2,21,167,26.66030359,481.3714627
78.98980121,60,2,57,117,20.03105055,248.6070358
67.42142456,48,2,55,110,25.8424954,148.6082488
63.44800037,36,2,42,116,21.28403508,401.2463231
78.52993627,26,2,40,125,25.53774139,245.3714936
79.13887358,58,1,53,180,29.14203375,142.8070474
59.05334451,34,2,25,174,21.31593985,224.3930595
99.81726666,20,2,20,101,34.57665453,466.0550527
58.30241662,49,2,29,115,20.65715982,181.6099815
75.19700458,46,1,44,159,19.59179372,305.3195624
62.6611276,58,2,22,180,25.92492438,423.0853574
81.60575188,19,1,30,115,19.12327793,399.9880015
70.79323875,50,1,32,170,20.66918561,400.428286
55.5680401,42,2,35,148,20.06381379,458.8880881
86.70820752,43,1,59,116,18.8895982,329.3561362
53.82303744,19,1,21,178,23.72146954,261.2450959
62.5721434,44,1,45,156,28.35548439,158.1545606
95.18618148,22,1,24,180,21.88936074,123.0468662
84.35284143,26,1,38,103,33.89920168,494.2516457
51.57456244,46,1,34,150,32.54984331,184.3670115
49.921153,26,1,41,165,27.68472164,411.6674071
52.04597545,59,1,28,143,19.46962907,355.2367304
81.03242889,21,1,43,107,21.95965802,403.5083872
72.34243772,58,2,43,156,18.56066334,300.5238837
77.65955473,29,1,34,176,21.86450925,216.4842087
71.58298537,57,2,60,115,25.44253104,288.0463141
57.47826482,29,1,33,145,32.98381379,247.0820312
62.58651766,24,1,38,117,24.603464,136.3502737
74.32203924,24,2,41,175,31.63706131,450.0478028
61.41064244,55,2,22,144,27.47585867,204.9536094
52.44358948,26,2,34,139,28.32671343,184.6779309
97.63294365,59,2,25,115,28.18492741,208.9533031
65.53738059,23,1,37,148,23.11954572,187.1126847
77.21661968,20,2,55,170,23.03472355,463.0966938
57.36036849,42,1,24,115,19.13758509,298.5443919
87.52639417,28,1,60,168,31.5147621,489.1441813
95.35911638,48,2,59,106,21.92907831,115.8031822
54.37169733,38,2,32,125,26.29046954,260.8174077
87.83470688,55,1,59,147,29.70650978,410.8112718
72.5148958,31,1,49,129,30.95600026,419.2784609
69.97104814,30,1,45,133,19.39258381,113.1786548
63.68606161,37,1,38,107,31.58904307,291.7262097
84.34899752,59,1,45,160,22.30338819,254.0620735
85.63849178,33,2,53,114,20.31832517,180.535173
91.28217723,43,1,43,155,23.30957609,456.4332913
71.54805326,32,1,52,153,32.97564179,469.0207909
93.68090206,25,2,50,137,23.90398421,247.1174833
50.72098733,47,1,34,131,30.00223557,147.2493424
61.44955386,24,1,35,165,18.67705133,187.5142295
94.30641492,21,2,26,144,32.5786749,168.3402704
98.48234984,37,2,49,128,33.87590092,240.6076274
63.9018863,26,1,27,147,32.67414535,296.3476865
57.08611012,43,2,44,114,29.04596772,324.8394184
96.93965084,36,2,58,136,28.9551125,349.9257365
52.15180862,28,2,59,136,31.42627908,408.2691002
57.01489026,38,2,60,136,23.86985935,468.2812717
90.32786641,36,1,35,161,28.77170485,216.1510908
84.94581369,42,1,21,158,33.07809833,287.3193103
64.75995348,48,1,50,129,33.66334913,144.6462718
88.20981224,56,1,55,168,22.52023142,234.385722
98.68042824,21,2,55,118,22.48446556,134.2520968
87.23160216,59,2,24,132,22.99754328,477.9962144
86.45005595,38,2,34,141,26.40216848,288.9131064
99.84345975,37,2,48,118,22.50830759,158.1282137
86.7953898,42,2,56,145,28.97385066,235.9513724
96.04531807,18,1,43,177,34.82835151,459.9240829
55.46661161,25,1,20,126,20.49641424,118.7328617
66.35769351,38,2,57,157,24.7127525,201.3066614
76.97046693,58,1,44,171,33.72881085,369.0942459
60.0829114,30,2,34,162,22.38683541,451.2216375
98.95344842,57,1,23,120,25.35427391,426.8229159
51.77966327,18,2,46,167,33.55067313,366.9700625
93.47101498,50,1,31,133,32.8818679,316.071905
54.10767485,30,2,55,134,23.96603628,274.9951649
50.38570573,47,1,32,149,25.41240432,347.6299577
85.50386934,52,2,29,104,22.02125599,387.15983
72.77275738,25,1,27,174,30.24902305,280.2025657
54.69312995,33,1,21,166,34.53053885,214.0563329
78.50259025,18,1,32,112,27.50377598,285.3950804
51.99318611,41,1,44,175,27.97145489,215.7590068
77.94541112,35,2,31,162,19.85515341,207.7196189
48.58804338,45,2,37,154,28.12016498,271.0046608
69.23537423,18,2,56,106,25.0264355,253.0751371
76.81115279,42,1,40,156,34.48911308,190.3247056
57.33110017,43,2,48,171,22.24187516,492.430158
64.38638292,34,2,26,158,34.50563981,192.0501081
51.88197155,51,1,32,133,30.81712934,208.2925551
84.7905715,41,1,35,104,22.16264101,477.6755303
96.58482484,38,1,43,126,28.34554892,205.1652999
74.32789715,52,2,52,118,22.11515706,170.0462889
96.4963819,46,2,32,123,24.13492387,178.4252134
74.36998967,37,1,24,126,21.22972967,252.2319844
62.48204383,45,1,43,126,30.45304697,340.5840371
91.50314289,50,1,24,114,21.60465941,127.425054
99.58803582,29,1,21,112,31.12968457,107.3080578
62.28731363,40,1,44,101,34.24120371,475.29051
69.98919176,35,2,53,144,21.68560908,497.927929
84.19338541,21,1,58,161,24.90406254,340.5581323
61.2107751,32,2,55,173,20.06407304,456.4650424
57.44383499,50,2,46,148,19.42318543,167.3702841
88.74569802,43,2,20,104,20.94458329,454.4133889
50.37034965,20,2,45,126,33.66218269,237.0676596
68.52538578,38,2,23,111,26.52779665,393.6860283
93.65156702,56,1,51,111,18.69603299,319.5863841
83.11213438,32,2,50,133,29.60965936,120.4914923
62.48291431,19,1,54,139,28.16366232,136.5715819
53.45290274,58,1,48,115,31.38717024,158.8514844
73.4235804,57,1,26,179,21.85159671,374.7373633
88.51637447,51,1,60,111,33.2738094,322.9729779
99.380252,59,1,27,151,23.64767141,368.0326813
70.36141086,49,2,26,147,31.45953251,358.3466383
80.18789306,18,2,54,144,32.55908847,160.9690713
48.53275564,53,1,28,138,32.3289205,433.3784083
77.63616703,20,1,31,119,22.14673854,416.4097674
87.95259143,39,2,20,178,24.65789705,464.8525488
82.66011092,20,2,30,171,23.71954549,455.2976662
94.53015679,60,1,33,115,21.25913549,208.5658383
81.29137195,55,1,56,107,29.26123386,406.3145746
63.8397907,40,2,27,105,32.26876915,353.6219754
60.70038569,26,1,40,110,30.80855537,387.8853538
74.45428441,33,1,58,161,31.38089801,414.1461206
77.63738752,35,1,35,130,23.76923545,188.3104409
88.0860307,45,1,59,150,19.91298988,490.264163
85.57966624,53,1,57,107,20.60638636,375.5726389
69.90100388,30,2,35,165,28.82624577,317.5683017
57.69120866,26,2,33,142,20.24297758,172.7404259
97.13676905,37,2,31,116,30.50512057,424.5709976
93.73434085,40,2,23,126,18.69967061,494.110048
72.85848006,40,2,41,141,27.60522207,235.5968701
62.05626345,35,2,58,163,33.11129923,464.249638
76.54170053,56,2,29,143,27.55497745,151.9028056
67.93233313,46,1,34,173,28.50002039,231.8466207
74.78379577,19,2,20,113,28.63461603,211.5690332
70.90804248,52,1,60,174,30.06443828,432.5814861
91.55953764,26,2,39,108,24.90687825,185.6912255
74.82810607,34,2,53,175,32.68915046,130.6716919
55.20029219,37,1,34,121,33.96003305,405.7350129
62.52092213,49,1,35,156,33.76834964,429.2259457
59.50071749,60,1,20,152,27.78900819,457.7859377
75.49812964,31,2,33,109,29.79524487,234.6971393
80.07794564,52,1,59,121,27.49563182,325.583073
70.55148345,53,2,56,123,24.84138033,485.9187709
67.09731404,29,1,29,131,20.57043402,356.1919797
61.70546074,25,1,34,170,32.20986738,205.3105086
89.19636444,35,1,37,166,32.56545696,402.8856762
94.19149736,58,1,59,139,32.88107776,117.4860917
78.80074319,36,1,48,176,24.89631692,286.0712716
76.88315527,28,2,56,139,18.97547292,356.008851
67.77907437,28,1,33,140,32.45666921,443.5633539
92.05053161,57,1,22,173,20.24783223,284.6317117
95.13604625,54,2,31,112,31.28580408,230.8768453
57.17940076,48,1,40,158,18.94616344,174.2992364
65.80457841,55,1,29,108,27.99533169,267.3769996
76.19877072,36,1,35,163,26.32556151,286.1914351
78.68874734,38,2,35,172,31.84876288,234.0054001
52.9856708,54,1,26,121,18.5073579,362.3959666
82.85396089,32,2,37,135,21.96848172,239.320521
94.78839529,22,1,49,161,27.06778613,210.2778187
61.96036712,27,1,56,161,34.74591277,293.207588
59.87344803,32,2,59,172,21.41510889,244.3192902
90.11062593,36,1,32,125,23.5151407,403.7854978
60.62896142,55,2,53,105,30.60633638,369.5554399
46.01182596,19,2,54,118,26.95388329,393.9093282
81.57185851,57,2,43,169,29.97871541,176.0152056
82.1621455,35,2,48,157,19.39602526,365.064624
84.24216616,43,2,58,129,23.5115786,237.0104572
94.9942727,51,1,44,148,23.83007556,448.1459669
79.27657729,42,1,31,129,30.5228411,421.7743341
69.06057404,38,2,23,165,24.41600157,112.4696283
102.3994684,47,2,20,129,28.66393937,497.4458291
94.50599144,20,2,49,161,29.59468014,118.1249583
56.48557929,27,1,39,100,19.44573733,389.2848722
85.27946771,47,2,44,180,34.67216239,183.8333267
93.36150376,57,1,22,110,33.11354844,460.3334213
96.73177695,41,1,60,170,33.18319193,322.2219591
82.89063802,43,2,40,164,20.29201348,324.0535777
80.1532844,24,1,46,103,30.43215475,319.0717729
50.83708547,50,1,52,100,33.09343493,272.1037386
88.92841469,23,2,58,160,33.82521305,345.0829471
50.61060835,42,1,33,134,26.73067945,340.6127521
58.32967159,20,2,22,173,33.05920683,170.4308566
67.267426,30,2,38,156,34.22072786,257.008504
84.18330431,56,2,36,126,32.01706691,190.6263787
100.2216347,36,2,33,140,31.6866112,187.0339816
51.00308239,58,2,56,137,24.2652069,314.1332223
80.54713811,38,1,24,139,25.41720088,468.1328403
55.24933072,58,2,36,100,22.36818768,404.9578894
66.74462861,20,2,52,113,23.65520498,418.8612354
80.78375375,18,1,51,160,33.61275116,197.2051516
81.18764582,19,2,57,115,28.3355345,278.726369
86.66002042,54,2,23,163,26.51388403,127.7115905
88.56067214,29,1,57,171,25.79794485,410.539158
100.7805254,59,1,32,138,23.76426714,182.6056498
99.23552721,51,2,30,172,27.6403941,131.3426149
53.59928224,56,2,37,134,26.33731411,463.417436
72.35174449,23,1,54,136,28.24448254,471.5948003
81.9879958,58,1,39,178,29.68097663,257.1698498
49.97882404,19,1,20,122,31.34453458,339.9604748
68.15207725,59,1,28,178,32.59771716,244.0539757
70.97033879,48,1,55,112,31.39387898,257.5737804
87.72757221,29,2,38,110,32.89558236,273.2742054
59.16763762,60,2,36,163,25.12404636,352.6037483
87.02831491,33,2,40,128,23.93778216,173.2961994
50.11442084,23,2,43,169,22.15022532,129.7115151
67.49904233,41,1,26,173,22.65926728,127.3315282
66.02616453,41,1,32,179,25.449714,261.7598554
66.25734267,37,2,38,110,22.11113718,471.9837407
94.70963061,40,2,47,176,21.99310836,459.6147362
98.05311322,19,1,41,149,29.80488867,393.4636436
59.82161483,59,1,25,169,33.42305528,101.9456791
48.42827548,19,1,56,125,19.26643117,409.108234
85.79607161,58,1,56,176,28.97555057,341.1224165
97.94466485,56,2,41,116,25.63658453,378.2517597
94.56582528,49,1,41,100,26.03087932,159.8061431
66.57596745,57,1,38,101,26.5239871,129.2620494
72.69554686,25,2,44,138,23.43823705,107.9959272
82.46629141,52,2,56,131,34.23957776,496.0086544
90.28865434,44,1,52,137,32.9590802,187.2563534
52.85641986,20,1,36,106,22.45858356,368.3936582
60.64784364,26,1,51,104,32.46193126,183.7913774
71.62449689,52,2,54,136,31.04303979,306.0503365
92.84790394,34,2,37,107,29.61682562,265.3289125
57.80149477,25,2,21,118,32.46646657,431.6148496
78.71210509,56,2,43,146,23.93206161,496.7950935
